time,bev_private0,bev_private0,bev_private0,bev_private0,bev_private0,bev_private0,bev_private1,bev_private1,bev_private1,bev_private1,bev_private1,bev_private1,bev_private2,bev_private2,bev_private2,bev_private2,bev_private2,bev_private2
time,atbase,dsoc,consumption,atac,atdc,tour_dist,atbase,dsoc,consumption,atac,atdc,tour_dist,atbase,dsoc,consumption,atac,atdc,tour_dist
2024-02-26 02:15:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 02:30:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 02:45:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 03:00:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 03:15:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 03:30:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 03:45:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 04:00:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 04:15:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 04:30:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 04:45:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 05:00:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 05:15:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 05:30:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 05:45:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 06:00:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 06:15:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 06:30:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 06:45:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 07:00:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 07:15:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 07:30:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 07:45:00+01:00,FALSE,0.03788079,3079.987259,FALSE,FALSE,7,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 08:00:00+01:00,FALSE,0,3079.987259,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 08:15:00+01:00,FALSE,0,0,TRUE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 08:30:00+01:00,FALSE,0,0,TRUE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 08:45:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0.045601506,2758.413795,FALSE,FALSE,9,TRUE,0,0,FALSE,FALSE,0
2024-02-26 09:00:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 09:15:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,FALSE,0.053267047,3007.738781,FALSE,FALSE,11
2024-02-26 09:30:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,FALSE,0,3007.738781,FALSE,FALSE,0
2024-02-26 09:45:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0
2024-02-26 10:00:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0
2024-02-26 10:15:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0
2024-02-26 10:30:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0
2024-02-26 10:45:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0
2024-02-26 11:00:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0
2024-02-26 11:15:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0
2024-02-26 11:30:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0
2024-02-26 11:45:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,FALSE,0,2114.159083,FALSE,FALSE,0
2024-02-26 12:00:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,FALSE,0,2114.159083,FALSE,FALSE,0
2024-02-26 12:15:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,FALSE,0,2114.159083,FALSE,FALSE,0
2024-02-26 12:30:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 12:45:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,2607.045228,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 13:00:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,2607.045228,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 13:15:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,2607.045228,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 13:30:00+01:00,FALSE,0,0,TRUE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 13:45:00+01:00,FALSE,0,0,TRUE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 14:00:00+01:00,FALSE,0,0,TRUE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 14:15:00+01:00,FALSE,0,0,TRUE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 14:30:00+01:00,FALSE,0,0,TRUE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 14:45:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0.054052707,2008.16462,FALSE,FALSE,14,TRUE,0,0,FALSE,FALSE,0
2024-02-26 15:00:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,2008.16462,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 15:15:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 15:30:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,3414.001279,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 15:45:00+01:00,FALSE,0,2628.368659,FALSE,FALSE,0,FALSE,0,3414.001279,FALSE,FALSE,0,FALSE,0.113237293,2546.346156,FALSE,FALSE,31
2024-02-26 16:00:00+01:00,TRUE,0,0,FALSE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0
2024-02-26 16:15:00+01:00,TRUE,0,0,FALSE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0
2024-02-26 16:30:00+01:00,TRUE,0,0,FALSE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0
2024-02-26 16:45:00+01:00,TRUE,0,0,FALSE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0
2024-02-26 17:00:00+01:00,TRUE,0,0,FALSE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0
2024-02-26 17:15:00+01:00,TRUE,0,0,FALSE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0
2024-02-26 17:30:00+01:00,TRUE,0,0,FALSE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0
2024-02-26 17:45:00+01:00,FALSE,0.093205896,1739.498809,FALSE,FALSE,22,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0
2024-02-26 18:00:00+01:00,FALSE,0,1739.498809,FALSE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0
2024-02-26 18:15:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0
2024-02-26 18:30:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0
2024-02-26 18:45:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,1695.896302,FALSE,FALSE,0,FALSE,0,0,TRUE,FALSE,0
2024-02-26 19:00:00+01:00,FALSE,0,0,TRUE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,FALSE,0,0,TRUE,FALSE,0
2024-02-26 19:15:00+01:00,FALSE,0,0,TRUE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,FALSE,0,0,TRUE,FALSE,0
2024-02-26 19:30:00+01:00,FALSE,0,0,TRUE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,FALSE,0,7908.235247,FALSE,FALSE,0
2024-02-26 19:45:00+01:00,FALSE,0,1968.552825,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,FALSE,0,7908.235247,FALSE,FALSE,0
2024-02-26 20:00:00+01:00,FALSE,0,0,TRUE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,FALSE,0,7908.235247,FALSE,FALSE,0
2024-02-26 20:15:00+01:00,FALSE,0,0,TRUE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 20:30:00+01:00,FALSE,0,0,TRUE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 20:45:00+01:00,FALSE,0,0,TRUE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 21:00:00+01:00,FALSE,0,0,TRUE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 21:15:00+01:00,FALSE,0,0,TRUE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 21:30:00+01:00,FALSE,0,0,TRUE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 21:45:00+01:00,FALSE,0,0,TRUE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 22:00:00+01:00,FALSE,0,0,TRUE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 22:15:00+01:00,FALSE,0,16176.21742,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 22:30:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 22:45:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 23:00:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 23:15:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 23:30:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-26 23:45:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-27 00:00:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-27 00:15:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-27 00:30:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-27 00:45:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-27 01:00:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-27 01:15:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-27 01:30:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-27 01:45:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-27 02:00:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-27 02:15:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-27 02:30:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-27 02:45:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-27 03:00:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-27 03:15:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-27 03:30:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-27 03:45:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-27 04:00:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-27 04:15:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-27 04:30:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-27 04:45:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-27 05:00:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-27 05:15:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-27 05:30:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-27 05:45:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-27 06:00:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-27 06:15:00+01:00,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-27 06:30:00+01:00,FALSE,0.098033806,1797.794202,FALSE,FALSE,30,FALSE,0.109807614,3300.808314,FALSE,FALSE,32,TRUE,0,0,FALSE,FALSE,0
2024-02-27 06:45:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,3300.808314,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-27 07:00:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,3300.808314,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-27 07:15:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-27 07:30:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-27 07:45:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-27 08:00:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-27 08:15:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-27 08:30:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-27 08:45:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-27 09:00:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-27 09:15:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-27 09:30:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-27 09:45:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,FALSE,0.028505411,1708.089824,FALSE,FALSE,3
2024-02-27 10:00:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0
2024-02-27 10:15:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0
2024-02-27 10:30:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0
2024-02-27 10:45:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0
2024-02-27 11:00:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0
2024-02-27 11:15:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,3893.235401,FALSE,FALSE,0,FALSE,0,0,TRUE,FALSE,0
2024-02-27 11:30:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,3893.235401,FALSE,FALSE,0,FALSE,0,0,TRUE,FALSE,0
2024-02-27 11:45:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,3893.235401,FALSE,FALSE,0,FALSE,0,0,TRUE,FALSE,0
2024-02-27 12:00:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,3893.235401,FALSE,FALSE,0,FALSE,0,1671.79744,FALSE,FALSE,0
2024-02-27 12:15:00+01:00,FALSE,0,0,TRUE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,FALSE,0,1671.79744,FALSE,FALSE,0
2024-02-27 12:30:00+01:00,FALSE,0,0,TRUE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,FALSE,0,0,TRUE,FALSE,0
2024-02-27 12:45:00+01:00,FALSE,0,0,TRUE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,FALSE,0,0,TRUE,FALSE,0
2024-02-27 13:00:00+01:00,FALSE,0,0,TRUE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,FALSE,0,0,TRUE,FALSE,0
2024-02-27 13:15:00+01:00,FALSE,0,0,TRUE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,FALSE,0,0,TRUE,FALSE,0
2024-02-27 13:30:00+01:00,FALSE,0,0,TRUE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,FALSE,0,0,TRUE,FALSE,0
2024-02-27 13:45:00+01:00,FALSE,0,0,TRUE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,FALSE,0,1561.570747,FALSE,FALSE,0
2024-02-27 14:00:00+01:00,FALSE,0,0,TRUE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-27 14:15:00+01:00,FALSE,0,0,TRUE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-27 14:30:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0.229665622,2455.297102,FALSE,FALSE,49,TRUE,0,0,FALSE,FALSE,0
2024-02-27 14:45:00+01:00,FALSE,0,6982.016294,FALSE,FALSE,0,FALSE,0,2455.297102,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-27 15:00:00+01:00,FALSE,0,6982.016294,FALSE,FALSE,0,FALSE,0,2455.297102,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-27 15:15:00+01:00,FALSE,0,6982.016294,FALSE,FALSE,0,FALSE,0,2455.297102,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-27 15:30:00+01:00,TRUE,0,0,FALSE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-27 15:45:00+01:00,TRUE,0,0,FALSE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-27 16:00:00+01:00,TRUE,0,0,FALSE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,TRUE,0,0,FALSE,FALSE,0
2024-02-27 16:15:00+01:00,TRUE,0,0,FALSE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,FALSE,0.062890587,3956.95175,FALSE,FALSE,17
2024-02-27 16:30:00+01:00,TRUE,0,0,FALSE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,FALSE,0,3956.95175,FALSE,FALSE,0
2024-02-27 16:45:00+01:00,TRUE,0,0,FALSE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,FALSE,0,3956.95175,FALSE,FALSE,0
2024-02-27 17:00:00+01:00,FALSE,0.085248325,2460.354544,FALSE,FALSE,18,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0
2024-02-27 17:15:00+01:00,FALSE,0,2460.354544,FALSE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0
2024-02-27 17:30:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0
2024-02-27 17:45:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0
2024-02-27 18:00:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0
2024-02-27 18:15:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0
2024-02-27 18:30:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0,FALSE,0,0,TRUE,FALSE,0
2024-02-27 18:45:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,14487.07865,FALSE,FALSE,0,FALSE,0,0,TRUE,FALSE,0
2024-02-27 19:00:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,14487.07865,FALSE,FALSE,0,FALSE,0,0,TRUE,FALSE,0
2024-02-27 19:15:00+01:00,FALSE,0,0,TRUE,FALSE,0,FALSE,0,14487.07865,FALSE,FALSE,0,FALSE,0,0,TRUE,FALSE,0
2024-02-27 19:30:00+01:00,FALSE,0,4037.154537,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,FALSE,0,0,TRUE,FALSE,0
2024-02-27 19:45:00+01:00,FALSE,0,4037.154537,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,FALSE,0,0,TRUE,FALSE,0
2024-02-27 20:00:00+01:00,FALSE,0,4037.154537,FALSE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,FALSE,0,0,TRUE,FALSE,0
2024-02-27 20:15:00+01:00,FALSE,0,0,TRUE,FALSE,0,TRUE,0,0,FALSE,FALSE,0,FALSE,0,0,TRUE,FALSE,0
